event_month,pet_id,subscription_date,subscription_cancelled_date,pet_type,pet_race,pet_age_at_subscription,total_ttc,total_ht,total_hthc,health_ttc,health_ht,health_hthc,prevention_ttc,prevention_ht,prevention_hthc,health_limit,rate,prevention_limit
2022-07-01,p863,2022-06-24,,dog,golden retriever,6,32.99,30.26,24.43,25.99,23.84,18.01,7,6.42,6.42,1500,0.8,100
2022-08-01,p863,2022-06-24,,dog,golden retriever,6,32.99,30.26,24.43,25.99,23.84,18.01,7,6.42,6.42,1500,0.8,100
2022-09-01,p863,2022-06-24,,dog,golden retriever,6,32.99,30.26,24.43,25.99,23.84,18.01,7,6.42,6.42,1500,0.8,100
2022-10-01,p863,2022-06-24,,dog,golden retriever,6,32.99,30.26,24.43,25.99,23.84,18.01,7,6.42,6.42,1500,0.8,100
2022-11-01,p863,2022-06-24,,dog,golden retriever,6,32.99,30.26,24.43,25.99,23.84,18.01,7,6.42,6.42,1500,0.8,100
2022-06-01,p864,2022-06-29,,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-07-01,p864,2022-06-29,,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-08-01,p864,2022-06-29,,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-09-01,p864,2022-06-29,,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-10-01,p864,2022-06-29,,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-11-01,p864,2022-06-29,,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-03-01,p865,2022-03-27,,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-04-01,p865,2022-03-27,,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-05-01,p865,2022-03-27,,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-06-01,p865,2022-03-27,,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-07-01,p865,2022-03-27,,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-08-01,p865,2022-03-27,,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-09-01,p865,2022-03-27,,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-10-01,p865,2022-03-27,,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-11-01,p865,2022-03-27,,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-02-01,p866,2022-02-08,,cat,bengal,0,29.99,27.51,22.43,22.99,21.09,16.01,7,6.42,6.42,1500,0.8,100
2022-03-01,p866,2022-02-08,,cat,bengal,0,29.99,27.51,22.43,22.99,21.09,16.01,7,6.42,6.42,1500,0.8,100
2022-04-01,p866,2022-02-08,,cat,bengal,0,29.99,27.51,22.43,22.99,21.09,16.01,7,6.42,6.42,1500,0.8,100
2022-05-01,p866,2022-02-08,,cat,bengal,0,29.99,27.51,22.43,22.99,21.09,16.01,7,6.42,6.42,1500,0.8,100
2022-06-01,p866,2022-02-08,,cat,bengal,0,29.99,27.51,22.43,22.99,21.09,16.01,7,6.42,6.42,1500,0.8,100
2022-07-01,p866,2022-02-08,,cat,bengal,0,29.99,27.51,22.43,22.99,21.09,16.01,7,6.42,6.42,1500,0.8,100
2022-08-01,p866,2022-02-08,,cat,bengal,0,29.99,27.51,22.43,22.99,21.09,16.01,7,6.42,6.42,1500,0.8,100
2022-09-01,p866,2022-02-08,,cat,bengal,0,29.99,27.51,22.43,22.99,21.09,16.01,7,6.42,6.42,1500,0.8,100
2022-10-01,p866,2022-02-08,,cat,bengal,0,29.99,27.51,22.43,22.99,21.09,16.01,7,6.42,6.42,1500,0.8,100
2022-11-01,p866,2022-02-08,,cat,bengal,0,29.99,27.51,22.43,22.99,21.09,16.01,7,6.42,6.42,1500,0.8,100
2022-08-01,p867,2022-08-09,,cat,bengal,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-09-01,p867,2022-08-09,,cat,bengal,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-10-01,p867,2022-08-09,,cat,bengal,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-11-01,p867,2022-08-09,,cat,bengal,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-05-01,p868,2022-05-21,,cat,maine coon,0,47.99,44.03,35.03,40.99,37.61,28.61,7,6.42,6.42,2500,1,100
2022-06-01,p868,2022-05-21,,cat,maine coon,0,47.99,44.03,35.03,40.99,37.61,28.61,7,6.42,6.42,2500,1,100
2022-07-01,p868,2022-05-21,,cat,maine coon,0,47.99,44.03,35.03,40.99,37.61,28.61,7,6.42,6.42,2500,1,100
2022-08-01,p868,2022-05-21,,cat,maine coon,0,47.99,44.03,35.03,40.99,37.61,28.61,7,6.42,6.42,2500,1,100
2022-09-01,p868,2022-05-21,,cat,maine coon,0,47.99,44.03,35.03,40.99,37.61,28.61,7,6.42,6.42,2500,1,100
2022-10-01,p868,2022-05-21,,cat,maine coon,0,47.99,44.03,35.03,40.99,37.61,28.61,7,6.42,6.42,2500,1,100
2022-11-01,p868,2022-05-21,,cat,maine coon,0,47.99,44.03,35.03,40.99,37.61,28.61,7,6.42,6.42,2500,1,100
2022-02-01,p869,2022-02-24,,cat,bengal,1,41.99,38.52,31.26,34.99,32.1,24.84,7,6.42,6.42,2000,1,100
2022-03-01,p869,2022-02-24,,cat,bengal,1,41.99,38.52,31.26,34.99,32.1,24.84,7,6.42,6.42,2000,1,100
2022-04-01,p869,2022-02-24,,cat,bengal,1,41.99,38.52,31.26,34.99,32.1,24.84,7,6.42,6.42,2000,1,100
2022-05-01,p869,2022-02-24,,cat,bengal,1,41.99,38.52,31.26,34.99,32.1,24.84,7,6.42,6.42,2000,1,100
2022-06-01,p869,2022-02-24,,cat,bengal,1,41.99,38.52,31.26,34.99,32.1,24.84,7,6.42,6.42,2000,1,100
2022-07-01,p869,2022-02-24,,cat,bengal,1,41.99,38.52,31.26,34.99,32.1,24.84,7,6.42,6.42,2000,1,100
2022-08-01,p869,2022-02-24,,cat,bengal,1,41.99,38.52,31.26,34.99,32.1,24.84,7,6.42,6.42,2000,1,100
2022-09-01,p869,2022-02-24,,cat,bengal,1,41.99,38.52,31.26,34.99,32.1,24.84,7,6.42,6.42,2000,1,100
2022-10-01,p869,2022-02-24,,cat,bengal,1,41.99,38.52,31.26,34.99,32.1,24.84,7,6.42,6.42,2000,1,100
2022-11-01,p869,2022-02-24,,cat,bengal,1,41.99,38.52,31.26,34.99,32.1,24.84,7,6.42,6.42,2000,1,100
2022-03-01,p87,2022-03-17,,cat,bengal,4,29.99,27.51,21.89,22.99,21.09,15.47,7,6.42,6.42,1000,0.8,100
2022-04-01,p87,2022-03-17,,cat,bengal,4,29.99,27.51,21.89,22.99,21.09,15.47,7,6.42,6.42,1000,0.8,100
2022-05-01,p87,2022-03-17,,cat,bengal,4,29.99,27.51,21.89,22.99,21.09,15.47,7,6.42,6.42,1000,0.8,100
2022-06-01,p87,2022-03-17,,cat,bengal,4,29.99,27.51,21.89,22.99,21.09,15.47,7,6.42,6.42,1000,0.8,100
2022-07-01,p87,2022-03-17,,cat,bengal,4,29.99,27.51,21.89,22.99,21.09,15.47,7,6.42,6.42,1000,0.8,100
2022-08-01,p87,2022-03-17,,cat,bengal,4,29.99,27.51,21.89,22.99,21.09,15.47,7,6.42,6.42,1000,0.8,100
2022-09-01,p87,2022-03-17,,cat,bengal,4,29.99,27.51,21.89,22.99,21.09,15.47,7,6.42,6.42,1000,0.8,100
2022-10-01,p87,2022-03-17,,cat,bengal,4,29.99,27.51,21.89,22.99,21.09,15.47,7,6.42,6.42,1000,0.8,100
2022-11-01,p87,2022-03-17,,cat,bengal,4,29.99,27.51,21.89,22.99,21.09,15.47,7,6.42,6.42,1000,0.8,100
2022-08-01,p870,2022-08-11,,cat,bengal,2,30.99,28.43,23.19,23.99,22.01,16.77,7,6.42,6.42,1000,1,100
2022-09-01,p870,2022-08-11,,cat,bengal,2,30.99,28.43,23.19,23.99,22.01,16.77,7,6.42,6.42,1000,1,100
2022-10-01,p870,2022-08-11,,cat,bengal,2,30.99,28.43,23.19,23.99,22.01,16.77,7,6.42,6.42,1000,1,100
2022-11-01,p870,2022-08-11,,cat,bengal,2,30.99,28.43,23.19,23.99,22.01,16.77,7,6.42,6.42,1000,1,100
2022-03-01,p871,2022-03-28,,cat,bengal,5,39.99,36.69,28.12,32.99,30.27,21.7,7,6.42,6.42,1000,1,100
2022-04-01,p871,2022-03-28,,cat,bengal,5,39.99,36.69,28.12,32.99,30.27,21.7,7,6.42,6.42,1000,1,100
2022-05-01,p871,2022-03-28,,cat,bengal,5,39.99,36.69,28.12,32.99,30.27,21.7,7,6.42,6.42,1000,1,100
2022-06-01,p871,2022-03-28,,cat,bengal,5,39.99,36.69,28.12,32.99,30.27,21.7,7,6.42,6.42,1000,1,100
2022-07-01,p871,2022-03-28,,cat,bengal,5,39.99,36.69,28.12,32.99,30.27,21.7,7,6.42,6.42,1000,1,100
2022-08-01,p871,2022-03-28,,cat,bengal,5,39.99,36.69,28.12,32.99,30.27,21.7,7,6.42,6.42,1000,1,100
2022-09-01,p871,2022-03-28,,cat,bengal,5,39.99,36.69,28.12,32.99,30.27,21.7,7,6.42,6.42,1000,1,100
2022-10-01,p871,2022-03-28,,cat,bengal,5,39.99,36.69,28.12,32.99,30.27,21.7,7,6.42,6.42,1000,1,100
2022-11-01,p871,2022-03-28,,cat,bengal,5,39.99,36.69,28.12,32.99,30.27,21.7,7,6.42,6.42,1000,1,100
2022-08-01,p872,2022-08-14,,cat,siamois,6,52.99,48.61,35.11,45.99,42.19,28.69,7,6.42,6.42,2000,0.8,100
2022-09-01,p872,2022-08-14,,cat,siamois,6,52.99,48.61,35.11,45.99,42.19,28.69,7,6.42,6.42,2000,0.8,100
2022-10-01,p872,2022-08-14,,cat,siamois,6,52.99,48.61,35.11,45.99,42.19,28.69,7,6.42,6.42,2000,0.8,100
2022-11-01,p872,2022-08-14,,cat,siamois,6,52.99,48.61,35.11,45.99,42.19,28.69,7,6.42,6.42,2000,0.8,100
2022-09-01,p873,2022-09-20,,dog,spitz allemand nain,0,18.99,17.42,15.7,11.99,11,9.28,7,6.42,6.42,1000,0.8,100
2022-10-01,p873,2022-09-20,,dog,spitz allemand nain,0,18.99,17.42,15.7,11.99,11,9.28,7,6.42,6.42,1000,0.8,100
2022-11-01,p873,2022-09-20,,dog,spitz allemand nain,0,18.99,17.42,15.7,11.99,11,9.28,7,6.42,6.42,1000,0.8,100
2022-10-01,p874,2022-10-14,,dog,shiba,5,27.99,25.68,20.76,20.99,19.26,14.34,7,6.42,6.42,1200,0.8,100
2022-11-01,p874,2022-10-14,,dog,shiba,5,27.99,25.68,20.76,20.99,19.26,14.34,7,6.42,6.42,1200,0.8,100
2022-08-01,p875,2022-08-08,,cat,sacr̩ de birmanie,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-09-01,p875,2022-08-08,,cat,sacr̩ de birmanie,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-10-01,p875,2022-08-08,,cat,sacr̩ de birmanie,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-11-01,p875,2022-08-08,,cat,sacr̩ de birmanie,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-10-01,p877,2022-10-25,,cat,persan,0,29.15,26.74,22.43,22.15,20.32,16.01,7,6.42,6.42,1500,0.8,100
2022-11-01,p877,2022-10-25,,cat,persan,0,29.15,26.74,22.43,22.15,20.32,16.01,7,6.42,6.42,1500,0.8,100
2022-03-01,p878,2022-03-05,2022-08-24,dog,chihuahua,1,19.99,18.34,15.49,19.99,18.34,15.49,,,,1500,1,
2022-04-01,p878,2022-03-05,2022-08-24,dog,chihuahua,1,19.99,18.34,15.49,19.99,18.34,15.49,,,,1500,1,
2022-05-01,p878,2022-03-05,2022-08-24,dog,chihuahua,1,19.99,18.34,15.49,19.99,18.34,15.49,,,,1500,1,
2022-06-01,p878,2022-03-05,2022-08-24,dog,chihuahua,1,19.99,18.34,15.49,19.99,18.34,15.49,,,,1500,1,
2022-07-01,p878,2022-03-05,2022-08-24,dog,chihuahua,1,19.99,18.34,15.49,19.99,18.34,15.49,,,,1500,1,
2022-08-01,p878,2022-03-05,2022-08-24,dog,chihuahua,1,19.99,18.34,15.49,19.99,18.34,15.49,,,,1500,1,
2022-10-01,p88,2022-10-07,,cat,siamois,5,58.99,54.12,40.58,51.99,47.7,34.16,7,6.42,6.42,2000,1,100
2022-11-01,p88,2022-10-07,,cat,siamois,5,58.99,54.12,40.58,51.99,47.7,34.16,7,6.42,6.42,2000,1,100
2022-10-01,p880,2022-10-05,,dog,chihuahua,3,20.99,19.26,15.12,20.99,19.26,15.12,,,,1800,0.8,
2022-11-01,p880,2022-10-05,,dog,chihuahua,3,20.99,19.26,15.12,20.99,19.26,15.12,,,,1800,0.8,
2022-02-01,p881,2022-02-19,,cat,europ̩en,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-03-01,p881,2022-02-19,,cat,europ̩en,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-04-01,p881,2022-02-19,,cat,europ̩en,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-05-01,p881,2022-02-19,,cat,europ̩en,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-06-01,p881,2022-02-19,,cat,europ̩en,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-07-01,p881,2022-02-19,,cat,europ̩en,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-08-01,p881,2022-02-19,,cat,europ̩en,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-09-01,p881,2022-02-19,,cat,europ̩en,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-10-01,p881,2022-02-19,,cat,europ̩en,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-11-01,p881,2022-02-19,,cat,europ̩en,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-04-01,p883,2022-04-22,,cat,siamois,0,21.99,20.17,15.78,21.99,20.17,15.78,,,,1000,1,
2022-05-01,p883,2022-04-22,,cat,siamois,0,21.99,20.17,15.78,21.99,20.17,15.78,,,,1000,1,
2022-06-01,p883,2022-04-22,,cat,siamois,0,21.99,20.17,15.78,21.99,20.17,15.78,,,,1000,1,
2022-07-01,p883,2022-04-22,,cat,siamois,0,21.99,20.17,15.78,21.99,20.17,15.78,,,,1000,1,
2022-08-01,p883,2022-04-22,,cat,siamois,0,21.99,20.17,15.78,21.99,20.17,15.78,,,,1000,1,
2022-09-01,p883,2022-04-22,,cat,siamois,0,21.99,20.17,15.78,21.99,20.17,15.78,,,,1000,1,
2022-10-01,p883,2022-04-22,,cat,siamois,0,21.99,20.17,15.78,21.99,20.17,15.78,,,,1000,1,
2022-11-01,p883,2022-04-22,,cat,siamois,0,21.99,20.17,15.78,21.99,20.17,15.78,,,,1000,1,
2022-07-01,p884,2022-07-15,,cat,persan,1,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-08-01,p884,2022-07-15,,cat,persan,1,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-09-01,p884,2022-07-15,,cat,persan,1,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-10-01,p884,2022-07-15,,cat,persan,1,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-11-01,p884,2022-07-15,,cat,persan,1,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-08-01,p886,2022-08-24,,cat,europ̩en,1,21.99,20.17,15.78,21.99,20.17,15.78,,,,1000,1,
2022-09-01,p886,2022-08-24,,cat,europ̩en,1,21.99,20.17,15.78,21.99,20.17,15.78,,,,1000,1,
2022-10-01,p886,2022-08-24,,cat,europ̩en,1,21.99,20.17,15.78,21.99,20.17,15.78,,,,1000,1,
2022-11-01,p886,2022-08-24,,cat,europ̩en,1,21.99,20.17,15.78,21.99,20.17,15.78,,,,1000,1,
2022-09-01,p887,2022-09-21,,cat,europ̩en,2,13.99,12.83,9.6,13.99,12.83,9.6,,,,1000,0.6,
2022-10-01,p887,2022-09-21,,cat,europ̩en,2,13.99,12.83,9.6,13.99,12.83,9.6,,,,1000,0.6,
2022-11-01,p887,2022-09-21,,cat,europ̩en,2,13.99,12.83,9.6,13.99,12.83,9.6,,,,1000,0.6,
2022-04-01,p889,2022-04-28,,cat,europ̩en,3,20.99,19.26,13.92,20.99,19.26,13.92,,,,1000,0.8,
2022-05-01,p889,2022-04-28,,cat,europ̩en,3,20.99,19.26,13.92,20.99,19.26,13.92,,,,1000,0.8,
2022-06-01,p889,2022-04-28,,cat,europ̩en,3,20.99,19.26,13.92,20.99,19.26,13.92,,,,1000,0.8,
2022-07-01,p889,2022-04-28,,cat,europ̩en,3,20.99,19.26,13.92,20.99,19.26,13.92,,,,1000,0.8,
2022-08-01,p889,2022-04-28,,cat,europ̩en,3,20.99,19.26,13.92,20.99,19.26,13.92,,,,1000,0.8,
2022-09-01,p889,2022-04-28,,cat,europ̩en,3,20.99,19.26,13.92,20.99,19.26,13.92,,,,1000,0.8,
2022-10-01,p889,2022-04-28,,cat,europ̩en,3,20.99,19.26,13.92,20.99,19.26,13.92,,,,1000,0.8,
2022-11-01,p889,2022-04-28,,cat,europ̩en,3,20.99,19.26,13.92,20.99,19.26,13.92,,,,1000,0.8,
2022-04-01,p89,2022-04-14,,dog,chihuahua,1,10.19,9.35,7.89,10.19,9.35,7.89,,,,1000,0.8,
2022-04-01,p89,2022-04-14,,dog,chihuahua,1,10.19,9.35,7.89,10.19,9.35,7.89,,,,1000,0.8,
2022-05-01,p89,2022-04-14,,dog,chihuahua,1,10.19,9.35,7.89,10.19,9.35,7.89,,,,1000,0.8,
2022-05-01,p89,2022-04-14,,dog,chihuahua,1,10.19,9.35,7.89,10.19,9.35,7.89,,,,1000,0.8,
2022-06-01,p89,2022-04-14,,dog,chihuahua,1,10.19,9.35,7.89,10.19,9.35,7.89,,,,1000,0.8,
2022-06-01,p89,2022-04-14,,dog,chihuahua,1,10.19,9.35,7.89,10.19,9.35,7.89,,,,1000,0.8,
2022-07-01,p89,2022-04-14,,dog,chihuahua,1,10.19,9.35,7.89,10.19,9.35,7.89,,,,1000,0.8,
2022-07-01,p89,2022-04-14,,dog,chihuahua,1,10.19,9.35,7.89,10.19,9.35,7.89,,,,1000,0.8,
2022-08-01,p89,2022-04-14,,dog,chihuahua,1,10.19,9.35,7.89,10.19,9.35,7.89,,,,1000,0.8,
2022-08-01,p89,2022-04-14,,dog,chihuahua,1,10.19,9.35,7.89,10.19,9.35,7.89,,,,1000,0.8,
2022-09-01,p89,2022-04-14,,dog,chihuahua,1,10.19,9.35,7.89,10.19,9.35,7.89,,,,1000,0.8,
2022-09-01,p89,2022-04-14,,dog,chihuahua,1,10.19,9.35,7.89,10.19,9.35,7.89,,,,1000,0.8,
2022-10-01,p89,2022-04-14,,dog,chihuahua,1,10.19,9.35,7.89,10.19,9.35,7.89,,,,1000,0.8,
2022-10-01,p89,2022-04-14,,dog,chihuahua,1,10.19,9.35,7.89,10.19,9.35,7.89,,,,1000,0.8,
2022-11-01,p89,2022-04-14,,dog,chihuahua,1,10.19,9.35,7.89,10.19,9.35,7.89,,,,1000,0.8,
2022-11-01,p89,2022-04-14,,dog,chihuahua,1,10.19,9.35,7.89,10.19,9.35,7.89,,,,1000,0.8,
2022-07-01,p890,2022-07-18,,cat,europ̩en,3,22.99,21.09,15.83,22.99,21.09,15.83,,,,1000,0.9,
2022-08-01,p890,2022-07-18,,cat,europ̩en,3,22.99,21.09,15.83,22.99,21.09,15.83,,,,1000,0.9,
2022-09-01,p890,2022-07-18,,cat,europ̩en,3,22.99,21.09,15.83,22.99,21.09,15.83,,,,1000,0.9,
2022-10-01,p890,2022-07-18,,cat,europ̩en,3,22.99,21.09,15.83,22.99,21.09,15.83,,,,1000,0.9,
2022-11-01,p890,2022-07-18,,cat,europ̩en,3,22.99,21.09,15.83,22.99,21.09,15.83,,,,1000,0.9,
2022-04-01,p892,2022-04-26,,cat,siamois,8,27.99,25.68,15.81,27.99,25.68,15.81,,,,1000,0.6,
2022-05-01,p892,2022-04-26,,cat,siamois,8,27.99,25.68,15.81,27.99,25.68,15.81,,,,1000,0.6,
2022-06-01,p892,2022-04-26,,cat,siamois,8,27.99,25.68,15.81,27.99,25.68,15.81,,,,1000,0.6,
2022-07-01,p892,2022-04-26,,cat,siamois,8,27.99,25.68,15.81,27.99,25.68,15.81,,,,1000,0.6,
2022-08-01,p892,2022-04-26,,cat,siamois,8,27.99,25.68,15.81,27.99,25.68,15.81,,,,1000,0.6,
2022-09-01,p892,2022-04-26,,cat,siamois,8,27.99,25.68,15.81,27.99,25.68,15.81,,,,1000,0.6,
2022-10-01,p892,2022-04-26,,cat,siamois,8,27.99,25.68,15.81,27.99,25.68,15.81,,,,1000,0.6,
2022-11-01,p892,2022-04-26,,cat,siamois,8,27.99,25.68,15.81,27.99,25.68,15.81,,,,1000,0.6,
2022-11-01,p893,2022-11-03,,cat,siamois,0,24.15,22.16,17.85,24.15,22.16,17.85,,,,1200,1,
2022-04-01,p894,2022-04-14,,dog,bouledogue francais,0,14.64,13.43,12.18,7.64,07.01,5.76,7,6.42,6.42,1000,0.6,100
2022-05-01,p894,2022-04-14,,dog,bouledogue francais,0,14.64,13.43,12.18,7.64,07.01,5.76,7,6.42,6.42,1000,0.6,100
2022-06-01,p894,2022-04-14,,dog,bouledogue francais,0,14.64,13.43,12.18,7.64,07.01,5.76,7,6.42,6.42,1000,0.6,100
2022-07-01,p894,2022-04-14,,dog,bouledogue francais,0,14.64,13.43,12.18,7.64,07.01,5.76,7,6.42,6.42,1000,0.6,100
2022-08-01,p894,2022-04-14,,dog,bouledogue francais,0,14.64,13.43,12.18,7.64,07.01,5.76,7,6.42,6.42,1000,0.6,100
2022-09-01,p894,2022-04-14,,dog,bouledogue francais,0,14.64,13.43,12.18,7.64,07.01,5.76,7,6.42,6.42,1000,0.6,100
2022-10-01,p894,2022-04-14,,dog,bouledogue francais,0,14.64,13.43,12.18,7.64,07.01,5.76,7,6.42,6.42,1000,0.6,100
2022-11-01,p894,2022-04-14,,dog,bouledogue francais,0,14.64,13.43,12.18,7.64,07.01,5.76,7,6.42,6.42,1000,0.6,100
2022-01-01,p895,2022-01-13,,dog,bouledogue francais,0,20.59,18.89,16.62,13.59,12.47,10.2,7,6.42,6.42,1500,0.8,100
2022-01-01,p895,2022-01-13,,dog,bouledogue francais,0,20.59,18.89,16.62,13.59,12.47,10.2,7,6.42,6.42,1500,0.8,100
2022-02-01,p895,2022-01-13,,dog,bouledogue francais,0,20.59,18.89,16.62,13.59,12.47,10.2,7,6.42,6.42,1500,0.8,100
2022-02-01,p895,2022-01-13,,dog,bouledogue francais,0,20.59,18.89,16.62,13.59,12.47,10.2,7,6.42,6.42,1500,0.8,100
2022-03-01,p895,2022-01-13,,dog,bouledogue francais,0,20.59,18.89,16.62,13.59,12.47,10.2,7,6.42,6.42,1500,0.8,100
2022-03-01,p895,2022-01-13,,dog,bouledogue francais,0,20.59,18.89,16.62,13.59,12.47,10.2,7,6.42,6.42,1500,0.8,100
2022-04-01,p895,2022-01-13,,dog,bouledogue francais,0,20.59,18.89,16.62,13.59,12.47,10.2,7,6.42,6.42,1500,0.8,100
2022-04-01,p895,2022-01-13,,dog,bouledogue francais,0,20.59,18.89,16.62,13.59,12.47,10.2,7,6.42,6.42,1500,0.8,100
2022-05-01,p895,2022-01-13,,dog,bouledogue francais,0,20.59,18.89,16.62,13.59,12.47,10.2,7,6.42,6.42,1500,0.8,100
2022-05-01,p895,2022-01-13,,dog,bouledogue francais,0,20.59,18.89,16.62,13.59,12.47,10.2,7,6.42,6.42,1500,0.8,100
2022-06-01,p895,2022-01-13,,dog,bouledogue francais,0,20.59,18.89,16.62,13.59,12.47,10.2,7,6.42,6.42,1500,0.8,100
2022-06-01,p895,2022-01-13,,dog,bouledogue francais,0,20.59,18.89,16.62,13.59,12.47,10.2,7,6.42,6.42,1500,0.8,100
2022-07-01,p895,2022-01-13,,dog,bouledogue francais,0,20.59,18.89,16.62,13.59,12.47,10.2,7,6.42,6.42,1500,0.8,100
2022-07-01,p895,2022-01-13,,dog,bouledogue francais,0,20.59,18.89,16.62,13.59,12.47,10.2,7,6.42,6.42,1500,0.8,100
2022-08-01,p895,2022-01-13,,dog,bouledogue francais,0,20.59,18.89,16.62,13.59,12.47,10.2,7,6.42,6.42,1500,0.8,100
2022-08-01,p895,2022-01-13,,dog,bouledogue francais,0,20.59,18.89,16.62,13.59,12.47,10.2,7,6.42,6.42,1500,0.8,100
2022-09-01,p895,2022-01-13,,dog,bouledogue francais,0,20.59,18.89,16.62,13.59,12.47,10.2,7,6.42,6.42,1500,0.8,100
2022-09-01,p895,2022-01-13,,dog,bouledogue francais,0,20.59,18.89,16.62,13.59,12.47,10.2,7,6.42,6.42,1500,0.8,100
2022-10-01,p895,2022-01-13,,dog,bouledogue francais,0,20.59,18.89,16.62,13.59,12.47,10.2,7,6.42,6.42,1500,0.8,100
2022-10-01,p895,2022-01-13,,dog,bouledogue francais,0,20.59,18.89,16.62,13.59,12.47,10.2,7,6.42,6.42,1500,0.8,100
2022-11-01,p895,2022-01-13,,dog,bouledogue francais,0,20.59,18.89,16.62,13.59,12.47,10.2,7,6.42,6.42,1500,0.8,100
2022-11-01,p895,2022-01-13,,dog,bouledogue francais,0,20.59,18.89,16.62,13.59,12.47,10.2,7,6.42,6.42,1500,0.8,100
2022-08-01,p896,2022-08-23,,dog,malinois,1,17.19,15.77,14.31,10.19,9.35,7.89,7,6.42,6.42,1000,0.8,100
2022-09-01,p896,2022-08-23,,dog,malinois,1,17.19,15.77,14.31,10.19,9.35,7.89,7,6.42,6.42,1000,0.8,100
2022-10-01,p896,2022-08-23,,dog,malinois,1,17.19,15.77,14.31,10.19,9.35,7.89,7,6.42,6.42,1000,0.8,100
2022-11-01,p896,2022-08-23,,dog,malinois,1,17.19,15.77,14.31,10.19,9.35,7.89,7,6.42,6.42,1000,0.8,100
2021-12-01,p897,2021-12-24,2022-12-24,cat,bengal,6,49.49,45.4,32.75,42.49,38.98,26.33,7,6.42,6.42,1500,1,100
2022-01-01,p897,2021-12-24,2022-12-24,cat,bengal,6,49.49,45.4,32.75,42.49,38.98,26.33,7,6.42,6.42,1500,1,100
2022-02-01,p897,2021-12-24,2022-12-24,cat,bengal,6,49.49,45.4,32.75,42.49,38.98,26.33,7,6.42,6.42,1500,1,100
