PERMIS;ACV;SEX;STATUT;CSP;USAGE;AGECOND;K8000;RM;CAR;CLA;ALI;ENE;VIT;SEGM;GARAGE;CHARGE
661;10;M;A;60;1;79;O;50;BRK;M;INJ;ES;190-200;M2;2;0
344;9;M;A;1;3;47;N;54;BRK;M;INJ;ES;190-200;M2;3;0
172;2;M;A;50;2;32;N;61;BRK;M;IDS;GO;200-220;M2;1;0
364;1;M;A;1;2;48;N;50;BRK;M;INJ;ES;200-220;M2;3;0
487;2;M;A;1;2;58;N;50;BRK;M;IDS;GO;190-200;M2;3;0
415;10;M;A;42;4;56;N;108;BRK;M;INS;GO;180-190;H;3;0
396;10;M;A;50;3;51;N;50;BRK;M;INS;GO;180-190;H;3;0
371;1;M;A;55;2;53;N;50;BRK;M;IDS;GO;200-220;M2;3;0
448;1;M;A;42;4;57;N;50;BRK;M;IDS;GO;190-200;M2;3;0
193;10;M;A;50;2;34;N;100;BRK;M;INJ;ES;180-190;H;3;0
186;9;M;A;50;1;34;N;57;BRK;M;INJ;ES;190-200;M2;2;0
145;1;M;A;50;2;35;N;80;BRK;M;IDS;GO;200-220;M1;3;699
313;3;F;A;48;3;47;N;64;BRK;M;IDS;GO;200-220;M2;1;0
145;4;M;A;50;2;41;N;72;BRK;M;IDS;GO;190-200;M2;2;971
423;10;M;A;60;1;69;N;100;BRK;M;INJ;ES;170-180;H;1;0
449;3;M;A;48;3;55;N;50;BRK;M;IDS;GO;180-190;M2;3;0
207;10;M;C;37;1;35;N;57;BRK;M;INS;GO;180-190;H;3;0
214;0;M;C;50;3;35;N;54;BRK;M;IDS;GO;200-220;M2;1;328
395;10;M;A;50;3;53;N;50;BRK;M;INJ;ES;200-220;H;3;0
290;4;F;A;50;2;45;N;51;BRK;N;INJ;ES;180-190;M2;3;529
185;3;M;A;50;3;39;N;57;BRK;N;IDS;GO;190-200;M2;3;0
366;7;M;A;48;3;55;N;80;BRK;N;INJ;ES;180-190;H;3;0
397;4;M;A;55;2;59;N;50;BRK;N;IDS;GO;190-200;M2;3;674
454;2;F;C;1;3;60;N;50;BRK;N;INJ;GO;170-180;M2;3;0
229;5;F;A;55;1;49;O;50;BRK;N;INS;ES;S220;M2;1;0
157;3;F;A;50;2;32;N;51;BRK;N;IDS;GO;180-190;M2;3;1116
443;1;F;A;50;2;58;N;58;BRK;N;IDS;GO;180-190;H;3;0
402;1;F;A;66;3;56;N;50;BRK;N;IDS;GO;200-220;M2;3;0
492;3;M;A;1;3;60;N;50;BRK;N;INJ;ES;190-200;M2;1;0
422;3;M;A;50;1;54;O;50;BRK;N;IDS;GO;190-200;M2;3;0
303;7;M;A;42;3;49;N;50;BRK;N;IDS;GO;190-200;M2;3;0
197;0;M;A;55;2;36;N;60;BRK;N;IDS;GO;190-200;M2;3;0
177;2;M;A;50;3;33;N;65;BRK;N;IDS;GO;200-220;M2;2;516
587;7;M;A;60;1;73;N;50;BRK;N;INJ;ES;190-200;M2;3;0
174;5;M;C;50;2;35;N;100;BRK;N;IDS;GO;190-200;M2;3;0
636;1;M;C;60;1;72;N;65;BRK;N;IDS;GO;190-200;M2;2;0
325;9;M;A;50;3;47;N;50;BRK;N;INJ;ES;180-190;H;3;0
71;9;M;A;50;1;36;N;90;BRK;N;IDS;GO;170-180;M2;3;0
377;4;M;A;1;2;49;N;50;BRK;N;IDS;GO;190-200;M2;3;0
171;7;M;A;26;2;32;N;90;BRK;N;INS;GO;190-200;H;3;0
521;10;M;A;48;2;61;O;50;BRK;N;INS;GO;180-190;H;2;0
156;4;M;A;50;4;32;N;50;BRK;N;IDS;GO;190-200;M2;3;0
152;10;M;A;50;2;30;N;72;BRK;N;INS;GO;180-190;M2;3;0
476;7;M;A;46;1;58;N;50;BRK;N;INJ;ES;180-190;M2;3;0
174;7;M;A;50;1;33;N;51;BRK;N;IDS;GO;190-200;M2;2;0
249;9;M;A;55;2;39;N;95;BRK;N;INJ;ES;190-200;H;3;0
589;2;M;A;60;1;68;N;50;BRK;N;IDS;GO;190-200;M2;3;0
156;1;M;C;50;3;35;N;72;BRK;N;INJ;ES;190-200;M2;3;0
349;2;M;A;50;3;49;N;50;BRK;N;IDS;GO;200-220;M2;2;0
238;10;M;A;50;1;38;N;57;BRK;N;INS;GO;170-180;H;3;0
183;3;M;C;50;1;33;N;60;BRK;N;IDS;GO;190-200;M2;2;0
315;10;M;A;50;2;48;N;85;BRK;N;INS;GO;180-190;H;3;0
195;0;M;A;50;2;34;N;68;BRK;N;IDS;GO;190-200;M2;3;586
158;10;F;A;50;2;33;N;68;BRK;O;INJ;ES;200-220;M2;2;0
237;3;F;A;50;3;37;N;71;BRK;O;IDS;GO;200-220;M2;2;0
181;7;F;A;55;2;34;N;64;BRK;O;INS;GO;190-200;H;1;0
268;7;F;A;46;3;44;N;57;BRK;O;INJ;ES;S220;M2;3;0
516;3;M;A;50;2;61;N;50;BRK;O;INJ;ES;S220;M2;1;0
548;2;M;A;50;1;63;N;50;BRK;O;INJ;ES;S220;M2;2;0
378;9;M;A;50;2;51;N;50;BRK;O;INJ;ES;190-200;H;2;0
256;9;M;A;50;2;41;N;80;BRK;O;INS;GO;190-200;H;3;0
310;1;M;A;46;3;46;N;50;BRK;O;IDS;GO;190-200;H;1;0
391;7;M;A;50;3;51;N;50;BRK;O;IDS;GO;190-200;H;1;0
536;2;M;A;50;2;68;N;50;BRK;O;INS;ES;200-220;M2;2;0
466;3;M;A;50;2;56;N;50;BRK;O;IDS;GO;200-220;M2;1;0
318;7;M;A;50;2;44;N;50;BRK;O;INS;GO;200-220;M2;2;0
145;10;M;A;50;2;39;N;85;BRK;O;INJ;ES;170-180;H;3;0
319;10;M;A;1;3;46;N;60;BRK;O;INJ;ES;180-190;H;1;0
296;2;M;A;50;3;46;N;50;BRK;O;IDS;GO;190-200;M2;3;0
215;10;M;A;50;2;37;N;95;BRK;O;INJ;GO;150-160;H;3;0
206;10;M;A;50;2;36;N;95;BRK;O;INJ;GO;150-160;H;3;0
452;2;M;A;1;3;56;N;50;BRK;P;INS;ES;S220;H;2;0
156;1;M;A;50;2;31;N;60;BRK;P;IDS;GO;200-220;M2;1;772
189;1;F;A;50;2;37;N;59;BRK;P;IDS;GO;200-220;M2;1;0
205;0;M;A;55;2;35;N;50;BRK;P;INJ;ES;S220;M2;3;2559
462;0;M;A;1;3;57;N;50;BRK;P;IDS;GO;200-220;M2;1;0
183;3;M;A;50;2;33;N;72;BRK;P;INJ;ES;S220;M2;2;0
571;2;M;A;42;3;66;N;50;BRK;P;IDS;GO;200-220;M2;2;0
158;2;M;A;50;3;32;N;52;BRK;P;IDS;GO;200-220;M2;1;0
240;2;M;A;50;2;38;N;64;BRK;P;IDS;GO;200-220;H;1;0
447;10;M;A;60;1;65;N;54;BRK;P;INS;GO;160-170;H;3;0
343;10;M;A;42;1;52;N;50;BRK;P;INJ;GO;160-170;H;3;0
494;7;M;A;48;1;59;N;50;BRK;P;INJ;ES;200-220;M2;2;631
409;10;M;A;50;1;52;N;50;BRK;P;INS;GO;200-220;H;1;0
295;9;M;A;50;2;44;N;50;BRK;P;INJ;ES;190-200;H;2;0
412;10;M;A;42;4;54;N;72;BRK;P;INS;GO;180-190;H;3;0
339;10;M;A;48;1;51;N;50;BRK;P;INS;GO;160-170;H;3;0
203;1;M;A;50;1;35;N;50;BRK;P;INJ;ES;200-220;M2;2;0
406;5;M;A;50;2;54;N;50;BRK;P;INJ;ES;S220;H;1;0
384;7;M;A;50;3;50;N;50;BRK;P;INS;ES;200-220;H;3;0
438;2;M;A;1;3;57;N;50;BRK;P;INS;ES;200-220;H;1;0
230;5;M;A;50;3;38;N;51;BRK;P;INS;ES;200-220;H;1;0
161;3;M;A;50;2;33;N;54;BRK;P;IDS;GO;S220;M2;1;0
189;10;M;A;55;2;34;O;85;BRK;P;INJ;GO;160-170;H;3;0
401;7;M;A;66;3;52;N;50;BRK;P;INS;GO;200-220;H;2;0
445;4;M;A;50;3;62;N;57;BRK;P;IDS;GO;190-200;H;1;2003
193;7;M;A;50;2;34;N;51;BRK;P;IDS;GO;190-200;H;2;0
234;7;M;A;66;2;40;N;61;BRK;P;INS;GO;190-200;H;2;0
544;10;M;A;60;1;67;N;90;BRK;P;INS;ES;200-220;H;3;0
390;5;M;A;66;3;51;N;50;BRK;P;INS;GO;200-220;H;2;0
309;10;M;A;50;2;44;N;67;BRK;P;INS;GO;200-220;H;3;0
246;1;M;A;50;4;38;N;59;BRK;Q;IDS;GO;S220;M2;2;0
455;10;M;A;50;1;56;N;50;BRK;Q;INJ;ES;200-220;H;2;0
169;0;M;C;66;3;32;N;52;BRK;Q;IDS;GO;200-220;M2;1;3189
188;0;M;A;42;3;36;N;62;BRK;Q;IDS;GO;200-220;H;1;0
458;9;M;A;50;3;56;N;50;BRK;Q;INJ;GO;180-190;H;2;589
266;10;F;A;48;3;43;N;72;BRK;Q;INJ;GO;170-180;H;1;0
278;3;F;A;50;3;41;N;50;BRK;Q;INJ;ES;200-220;H;1;519
292;0;M;A;66;3;43;N;50;BRK;Q;IDS;GO;S220;M2;1;47
464;9;M;A;50;1;56;N;50;BRK;Q;INJ;ES;200-220;H;1;1409
369;4;M;A;1;1;56;N;50;BRK;Q;INJ;ES;200-220;H;2;0
527;3;M;A;50;2;62;N;50;BRK;Q;INS;ES;S220;M2;2;0
221;2;M;C;26;2;36;N;50;BRK;Q;IDS;GO;200-220;M2;1;0
464;10;M;A;48;2;60;N;50;BRK;Q;INJ;GO;170-180;H;3;0
122;5;M;C;50;1;31;N;72;BRK;Q;IDS;GO;S220;H;2;0
298;2;M;C;55;3;43;N;50;BRK;Q;IDS;GO;S220;H;2;0
311;10;M;A;50;1;43;N;50;BRK;Q;INJ;GO;170-180;H;2;0
501;1;M;A;60;1;62;N;50;BRK;Q;IDS;GO;S220;M2;1;0
207;1;M;A;50;3;35;N;53;BRK;Q;IDS;GO;S220;M2;2;0
175;1;M;A;55;1;35;N;50;BRK;Q;IDS;GO;S220;M2;2;0
390;7;M;C;50;3;52;N;71;BRK;Q;INJ;ES;S220;H;2;0
288;5;M;A;50;1;42;N;50;BRK;Q;IDS;GO;200-220;H;2;0
368;2;M;A;55;3;48;N;50;BRK;Q;INS;ES;200-220;H;2;0
488;10;M;A;60;1;67;N;58;BRK;R;INS;GO;190-200;H;3;0
326;9;M;A;1;3;46;N;50;BRK;R;INS;ES;S220;H;2;0
400;2;M;A;50;1;52;N;50;BRK;R;INJ;ES;S220;H;1;0
392;3;M;A;50;3;52;N;50;BRK;R;IDS;GO;S220;H;1;0
349;9;M;A;50;1;48;N;50;BRK;R;INS;ES;S220;H;2;0
374;1;M;A;50;2;53;N;50;BRK;R;INJ;ES;S220;H;3;0
242;10;M;A;50;1;39;N;50;BRK;R;INJ;ES;200-220;H;1;0
331;4;M;A;66;2;46;N;50;BRK;R;IDS;GO;200-220;H;1;0
392;2;M;A;50;3;51;N;58;BRK;R;IDS;GO;200-220;H;1;0
216;10;F;A;50;2;37;N;76;BRK;S;INJ;ES;200-220;H;2;0
378;0;M;A;1;3;50;N;50;BRK;S;IDS;GO;S220;H;2;0
248;2;M;A;1;2;40;N;60;BRK;S;INJ;ES;S220;H;2;0
469;10;M;A;1;3;58;N;50;BRK;T;INJ;ES;200-220;H;2;0
221;5;M;A;48;1;37;N;95;BRK;W;INJ;ES;S220;H;2;0
337;10;M;A;55;1;50;N;50;BUS;E;CAR;ES;001-130;0;2;0
187;10;M;A;42;2;34;N;90;BUS;J;INJ;ES;140-150;0;3;0
280;10;M;C;50;2;43;N;62;BUS;J;INJ;ES;140-150;0;3;0
381;10;M;A;46;1;54;N;50;BUS;J;INJ;GO;001-130;0;3;0
155;1;M;A;50;1;31;N;85;BUS;J;INJ;ES;180-190;M1;3;0
355;7;M;A;48;3;54;N;55;BUS;J;INJ;GO;001-130;0;3;0
137;10;M;A;50;1;43;N;95;BUS;J;INJ;GO;160-170;M2;3;0
429;1;M;A;50;2;55;N;50;BUS;J;INJ;ES;180-190;M1;3;0
268;7;M;C;50;1;40;N;50;BUS;J;INJ;ES;140-150;0;3;0
521;2;M;A;55;1;61;N;50;BUS;J;INJ;ES;180-190;M1;3;0
123;10;F;A;50;1;32;N;95;BUS;J;INJ;GO;160-170;M2;3;0
163;10;M;C;50;3;32;N;53;BUS;K;INJ;GO;001-130;0;3;0
207;10;F;A;2;3;47;N;90;BUS;K;CAR;ES;130-140;0;3;0
289;1;F;C;50;2;42;N;50;BUS;K;INJ;ES;180-190;M1;3;0
317;1;F;A;1;3;45;N;57;BUS;K;INJ;ES;190-200;M1;3;861
193;1;F;A;50;2;34;N;50;BUS;K;INJ;ES;190-200;M1;3;0
187;1;F;A;1;3;41;N;50;BUS;K;INJ;ES;190-200;M1;3;0
306;1;M;A;42;3;44;N;50;BUS;K;INJ;ES;190-200;M1;3;0
513;9;M;A;60;1;60;N;50;BUS;K;INJ;GO;001-130;0;3;0
513;2;M;A;1;3;61;N;50;BUS;K;INJ;ES;190-200;M1;3;0
318;1;M;A;50;2;50;N;50;BUS;K;INJ;ES;190-200;M1;3;0
642;1;M;A;60;1;78;N;62;BUS;K;INJ;ES;190-200;M1;1;2286
350;2;M;A;60;1;63;N;50;BUS;K;IDS;GO;170-180;M1;3;0
424;2;M;A;42;3;57;N;69;BUS;K;INJ;ES;170-180;M1;3;0
373;2;M;A;50;4;55;N;81;BUS;K;IDS;GO;170-180;M1;2;0
156;9;M;A;50;2;40;N;60;BUS;K;INJ;GO;001-130;0;3;0
279;9;M;A;55;2;42;N;69;BUS;K;INJ;ES;170-180;M2;3;0
283;1;M;A;55;1;41;N;50;BUS;K;INJ;ES;180-190;M1;3;0
162;1;M;A;50;2;32;N;50;BUS;K;INJ;ES;190-200;M1;2;0
288;10;M;A;50;1;43;N;53;BUS;K;INJ;GO;001-130;0;3;0
468;10;M;A;42;2;57;N;50;BUS;K;INS;GO;001-130;0;3;0
398;10;M;A;50;1;60;N;76;BUS;K;INJ;GO;001-130;0;3;0
217;2;M;A;50;1;39;N;64;BUS;K;INJ;ES;190-200;M1;3;0
339;1;M;A;60;1;62;N;50;BUS;K;IDS;GO;170-180;M1;3;0
525;0;M;A;50;1;61;N;57;BUS;K;INJ;ES;190-200;M1;2;0
190;1;M;A;50;2;33;N;50;BUS;L;IDS;GO;180-190;M1;2;0
160;5;F;A;50;2;45;N;99;BUS;L;INJ;GO;130-140;0;3;0
236;9;M;A;60;1;61;O;72;BUS;L;INJ;GO;130-140;0;3;0
485;0;M;A;66;3;58;N;50;BUS;L;IDS;GO;180-190;M1;2;2576
253;2;M;A;50;3;40;N;76;BUS;L;IDS;GO;180-190;M1;3;179
539;1;M;A;60;1;65;N;50;BUS;L;IDS;GO;180-190;M1;3;0
337;10;M;A;55;2;51;N;51;BUS;L;INS;GO;130-140;0;3;0
359;1;M;A;50;2;52;N;54;BUS;L;IDS;GO;180-190;M1;2;0
154;1;M;A;55;2;31;N;90;BUS;L;IDS;GO;180-190;M1;3;0
421;7;M;A;50;1;63;N;50;BUS;L;INJ;GO;130-140;0;3;0
180;1;M;A;55;2;33;N;57;BUS;L;IDS;GO;180-190;M1;3;1498
279;2;M;A;55;3;41;N;50;BUS;L;INS;GO;001-130;0;3;0
137;3;M;C;42;3;29;N;54;BUS;L;IDS;GO;130-140;0;3;0
111;0;F;A;37;1;29;O;64;BUS;M;INS;GO;130-140;0;3;0
75;0;F;A;37;1;29;N;100;BUS;M;INS;GO;130-140;0;3;0
366;1;F;A;42;3;59;N;50;BUS;N;IDS;GO;150-160;0;3;0
201;7;M;A;50;2;38;N;62;BUS;N;INJ;ES;180-190;H;2;0
277;2;F;A;66;1;41;N;140;BUS;P;IDS;GO;150-160;0;2;0
163;10;M;C;50;2;31;N;85;CAB;B;CAR;ES;150-160;0;3;0
158;10;M;A;50;2;32;N;52;CAB;B;CAR;ES;150-160;0;2;0
37;3;F;C;48;3;31;N;118;CAB;E;INS;ES;130-140;A;3;0
78;1;F;A;50;2;26;N;90;CAB;E;INS;ES;130-140;A;3;0
278;2;F;A;1;1;41;O;50;CAB;E;INS;ES;130-140;A;3;0
342;10;F;C;50;2;47;N;50;CAB;E;CAR;ES;150-160;0;3;0
185;10;F;C;50;1;33;N;85;CAB;E;CAR;ES;150-160;0;3;0
73;2;F;C;26;2;24;N;95;CAB;E;INS;ES;130-140;A;3;5598
27;4;M;C;26;2;21;N;90;CAB;E;INS;ES;130-140;A;3;0
493;3;M;A;1;2;60;O;50;CAB;E;INS;ES;130-140;A;2;0
170;10;M;C;50;1;32;N;90;CAB;E;CAR;ES;150-160;0;3;0
16;3;M;C;26;2;20;N;95;CAB;E;INS;ES;130-140;A;3;0
174;3;F;A;1;1;34;O;68;CAB;F;INS;ES;130-140;A;2;0
55;2;F;A;50;1;30;N;80;CAB;F;INS;ES;130-140;A;3;0
164;3;F;A;50;1;36;N;90;CAB;F;INS;ES;130-140;A;3;0
203;2;F;A;50;2;37;N;50;CAB;F;INS;ES;130-140;A;3;187
394;2;F;A;50;1;56;N;55;CAB;F;INS;ES;130-140;A;3;0
393;1;F;A;50;2;50;N;50;CAB;F;INS;ES;130-140;A;2;0
405;3;F;A;50;2;52;N;50;CAB;F;INS;ES;130-140;A;3;0
266;3;F;A;66;3;46;N;54;CAB;F;INS;ES;130-140;A;3;0
431;4;M;C;50;3;53;N;50;CAB;F;INS;ES;130-140;A;3;0
259;0;M;A;1;3;40;N;51;CAB;F;INS;ES;130-140;A;1;0
262;3;M;A;50;1;52;N;50;CAB;F;INS;ES;130-140;A;3;0
307;4;M;C;50;2;44;N;50;CAB;F;INS;ES;130-140;A;3;0
476;3;M;A;50;2;58;N;65;CAB;F;INS;ES;130-140;A;3;0
143;1;M;A;48;2;33;N;76;CAB;F;INS;ES;130-140;A;3;0
482;0;M;A;1;3;59;N;54;CAB;F;INS;ES;130-140;A;1;0
115;3;M;C;42;3;27;N;90;CAB;F;INS;ES;130-140;A;3;0
34;2;M;C;26;2;21;N;85;CAB;F;INS;ES;130-140;A;3;0
344;2;M;A;37;1;48;N;100;CAB;F;INS;ES;130-140;A;3;0
119;3;M;A;48;1;30;N;72;CAB;F;INS;ES;130-140;A;3;0
21;0;F;A;48;2;25;N;100;CAB;F;INS;ES;130-140;A;3;208
331;2;M;C;50;4;53;N;100;CAB;F;INS;ES;130-140;A;3;91
197;3;F;C;50;2;36;O;50;CAB;F;INS;ES;130-140;A;3;0
675;2;M;A;1;3;74;N;50;CAB;F;INS;ES;130-140;A;2;0
119;3;M;A;1;3;31;N;60;CAB;F;INS;ES;130-140;A;3;0
507;1;F;A;1;1;60;N;95;CAB;H;INS;ES;130-140;A;3;0
83;1;F;C;50;2;25;N;72;CAB;H;INS;ES;130-140;A;1;0
298;10;F;C;50;2;43;N;54;CAB;H;INJ;ES;160-170;B;3;0
214;10;M;C;50;1;36;O;50;CAB;H;CAR;ES;150-160;M1;3;0
280;10;M;A;50;2;41;O;50;CAB;H;CAR;ES;150-160;B;3;0
321;2;M;A;50;3;45;N;50;CAB;H;INS;ES;130-140;A;3;0
377;0;M;C;50;3;51;N;50;CAB;H;INS;ES;130-140;A;3;0
181;10;M;C;50;1;33;O;80;CAB;I;CAR;ES;160-170;M1;3;0
153;2;M;C;50;1;42;N;90;CAB;I;INJ;ES;190-200;B;1;0
449;2;F;A;50;1;58;N;50;CAB;I;INJ;ES;190-200;B;2;0
153;10;F;A;37;1;31;N;57;CAB;I;INJ;ES;140-150;A;2;0
165;3;F;C;50;2;32;O;57;CAB;I;INJ;ES;190-200;B;3;0
134;1;F;A;1;2;32;N;95;CAB;I;INJ;ES;190-200;B;3;0
194;2;F;A;50;2;35;N;57;CAB;I;INJ;ES;190-200;B;3;0
132;0;F;C;1;3;29;N;85;CAB;I;INJ;ES;190-200;B;2;0
450;3;F;A;50;2;57;N;50;CAB;I;INJ;ES;190-200;B;3;1222
173;2;F;A;55;1;32;N;85;CAB;I;INJ;ES;190-200;B;3;533
94;2;F;A;50;2;26;N;68;CAB;I;INJ;ES;190-200;B;3;0
215;1;F;A;50;1;35;N;95;CAB;I;INJ;ES;190-200;B;3;0
417;3;F;A;50;1;54;O;72;CAB;I;INJ;ES;160-170;B;3;0
46;3;F;C;26;2;23;N;85;CAB;I;INJ;ES;190-200;B;3;1714
434;3;F;A;37;1;57;O;58;CAB;I;INJ;ES;190-200;B;1;158
57;3;F;C;50;2;24;N;90;CAB;I;INJ;ES;190-200;B;2;1003
309;1;M;A;50;2;43;N;50;CAB;I;INJ;ES;160-170;B;2;0
105;2;M;C;55;1;29;N;68;CAB;I;INJ;ES;190-200;B;3;539
272;2;M;C;50;2;43;N;92;CAB;I;INJ;ES;190-200;B;3;0
449;1;M;A;50;2;56;N;50;CAB;I;INJ;ES;190-200;B;2;452
105;2;M;C;55;2;26;N;85;CAB;I;INJ;ES;190-200;B;3;5862
60;7;M;C;50;1;23;N;80;CAB;I;INJ;ES;170-180;M1;1;0
216;2;M;C;50;3;47;N;54;CAB;I;INJ;ES;190-200;B;2;0
172;2;M;C;1;3;33;N;90;CAB;I;INJ;ES;190-200;B;3;0
112;2;M;A;50;2;29;N;85;CAB;I;INJ;ES;190-200;B;3;0
278;10;M;A;50;1;41;N;50;CAB;I;CAR;ES;150-160;M1;3;0
540;2;M;A;55;1;63;N;50;CAB;I;INJ;ES;190-200;B;3;1382
162;2;M;C;50;3;32;N;57;CAB;I;INJ;ES;190-200;B;3;0
363;10;F;A;50;1;48;O;50;CAB;I;CAR;ES;150-160;M1;2;0
371;2;F;A;55;1;50;N;64;CAB;J;INJ;ES;190-200;B;3;0
169;1;F;C;50;2;32;N;50;CAB;J;INJ;ES;200-220;B;2;0
385;2;F;A;50;2;51;O;118;CAB;J;INJ;ES;200-220;B;3;0
385;2;F;C;50;2;53;N;53;CAB;J;INJ;ES;200-220;B;1;406
279;0;M;A;50;2;42;N;59;CAB;J;INJ;ES;180-190;B;2;0
264;1;M;C;50;2;40;N;50;CAB;J;INJ;ES;200-220;B;3;0
420;4;M;A;60;1;62;N;50;CAB;J;INJ;ES;160-170;M1;1;2176
245;2;M;C;50;2;38;N;68;CAB;J;INJ;ES;200-220;B;1;0
187;5;F;C;50;2;33;O;57;CAB;J;INJ;ES;190-200;M1;2;0
421;1;F;A;50;2;53;N;50;CAB;J;INJ;ES;180-190;B;3;0
209;0;F;C;1;3;35;N;58;CAB;J;INJ;ES;200-220;B;2;3268
109;2;F;A;50;2;28;N;72;CAB;J;INJ;ES;200-220;B;3;0
60;7;F;C;50;2;26;N;95;CAB;J;INJ;ES;180-190;M1;3;0
314;7;F;C;50;2;44;O;50;CAB;J;INJ;ES;170-180;M1;2;0
527;1;F;A;37;1;64;N;65;CAB;J;INJ;ES;180-190;B;3;0
418;3;F;A;37;1;54;N;50;CAB;J;INJ;ES;190-200;B;3;0
84;2;F;A;37;1;37;N;119;CAB;J;INJ;ES;200-220;B;3;1138
343;2;F;A;50;4;50;N;50;CAB;J;INJ;ES;190-200;B;2;4262
475;1;F;A;50;3;59;N;69;CAB;J;INJ;ES;200-220;B;3;0
232;5;F;A;50;2;38;O;51;CAB;J;INJ;ES;180-190;M1;3;0
98;1;F;C;50;2;27;N;100;CAB;J;INJ;ES;170-180;A;3;0
311;7;F;A;50;2;56;N;50;CAB;J;INJ;ES;160-170;M1;3;0
220;2;F;C;1;3;38;N;68;CAB;J;INJ;ES;190-200;B;3;0
156;1;F;A;50;1;34;N;80;CAB;J;INJ;ES;200-220;B;3;0
130;1;F;C;55;1;30;N;80;CAB;J;INJ;ES;200-220;B;2;0
305;2;M;A;50;3;47;N;52;CAB;J;INJ;ES;200-220;B;2;6030
404;1;M;A;50;2;52;N;50;CAB;J;INJ;ES;200-220;B;3;0
305;3;M;C;1;3;44;N;50;CAB;J;INJ;ES;200-220;B;3;0
437;1;M;A;1;2;63;O;57;CAB;J;INJ;ES;180-190;B;2;0
457;7;M;A;55;1;57;N;50;CAB;J;INJ;ES;170-180;A;3;0
144;7;M;A;50;2;30;N;60;CAB;J;INJ;ES;160-170;M1;3;79
253;10;M;C;50;1;39;N;95;CAB;J;CAR;ES;160-170;M1;3;0
348;2;M;A;50;2;51;N;50;CAB;J;INJ;ES;200-220;B;3;0
474;2;M;A;50;2;59;N;50;CAB;J;INJ;ES;200-220;B;3;0
435;2;M;A;77;3;55;N;95;CAB;J;INJ;ES;200-220;B;3;0
482;2;M;A;60;1;71;O;50;CAB;J;INJ;ES;190-200;B;1;0
296;1;M;C;50;2;42;N;60;CAB;J;INJ;ES;200-220;B;1;0
203;10;M;A;50;1;35;O;50;CAB;J;CAR;ES;150-160;M1;3;0
369;10;M;A;50;1;49;O;50;CAB;J;CAR;ES;150-160;M1;1;0
197;3;M;A;1;3;35;N;50;CAB;J;INJ;ES;200-220;B;3;0
187;3;M;C;50;2;33;N;50;CAB;J;INJ;ES;200-220;B;3;0
309;1;M;A;50;2;44;N;50;CAB;J;INJ;ES;190-200;B;2;0
90;2;M;A;50;2;25;N;68;CAB;J;INJ;ES;200-220;B;3;0
44;2;M;C;26;2;22;N;100;CAB;J;INJ;ES;200-220;B;1;0
192;1;M;C;50;1;35;N;80;CAB;J;INJ;ES;180-190;B;3;0
248;0;M;A;50;2;42;N;50;CAB;J;INJ;ES;180-190;B;2;0
211;1;M;A;50;2;46;N;50;CAB;J;INJ;ES;180-190;B;3;0
111;9;M;C;50;1;32;N;76;CAB;J;INJ;ES;160-170;M1;2;0
153;1;M;C;50;2;32;N;118;CAB;J;INJ;ES;180-190;B;3;0
179;5;M;A;37;1;33;N;50;CAB;J;INJ;ES;160-170;M1;3;0
17;10;M;C;26;2;20;N;95;CAB;J;INJ;ES;160-170;M1;3;0
142;10;M;C;50;2;30;N;125;CAB;J;INJ;ES;160-170;M1;3;0
369;3;F;A;50;1;57;N;50;CAB;J;INJ;ES;200-220;B;1;0
529;2;F;A;60;1;62;O;85;CAB;J;INJ;ES;190-200;B;2;0
63;2;F;C;50;1;26;N;90;CAB;J;INJ;ES;190-200;B;3;2120
309;1;M;C;50;2;46;N;50;CAB;J;INJ;ES;180-190;B;3;0
79;2;M;A;50;2;24;N;72;CAB;J;INJ;ES;200-220;B;3;0
93;1;F;C;50;2;26;N;100;CAB;J;INJ;ES;170-180;A;3;0
260;5;F;A;50;3;42;N;50;CAB;K;INJ;ES;180-190;M1;3;0
175;10;M;A;50;3;33;N;68;CAB;K;INJ;ES;180-190;B;3;0
288;10;M;A;60;1;76;N;68;CAB;K;INJ;ES;180-190;B;2;0
400;2;F;A;37;1;52;O;64;CAB;K;INJ;ES;190-200;M1;3;0
280;7;F;C;42;1;44;N;50;CAB;K;INJ;ES;190-200;M1;2;0
252;10;F;C;50;1;40;N;50;CAB;K;INJ;ES;170-180;M1;3;0
228;10;F;C;50;2;37;O;53;CAB;K;INJ;ES;170-180;M1;3;0
476;7;F;A;50;2;59;N;50;CAB;K;INJ;ES;170-180;M1;1;0
80;4;F;C;50;1;35;O;80;CAB;K;INJ;ES;180-190;M1;2;2026
121;4;F;C;50;2;30;N;100;CAB;K;INJ;ES;180-190;M1;1;0
171;5;F;C;48;3;32;N;85;CAB;K;INJ;ES;180-190;M1;3;0
551;2;F;C;60;1;68;N;95;CAB;K;INJ;ES;180-190;M1;3;0
153;9;F;A;50;1;31;O;51;CAB;K;INJ;ES;190-200;M1;3;82
118;9;F;A;50;1;31;O;85;CAB;K;INJ;ES;190-200;M1;2;0
179;7;F;C;42;1;34;N;68;CAB;K;INJ;ES;190-200;M1;2;546
194;1;M;C;42;2;38;N;85;CAB;K;INJ;ES;190-200;B;3;0
103;9;M;A;55;2;27;N;76;CAB;K;INJ;ES;170-180;M1;3;7
